Model_name,Model_link,Model_experiment_details,Average_open_llm_score ⬆️,ARC,HellaSwag,MMLU,TruthfulQA,Winogrande,GSM8K,Type,Architecture,Weight type,Precision,Merged,Hub License,#Params (B),Hub ❤️,Not Available on HF,Model sha,Flagged,MoE,Average_llm_safety_score ⬆️,Non-toxicity,Non-Stereotype,AdvGLUE++,OoD,Adv Demo,Privacy,Ethics,Fairness,Experiment 🧪,Prefill (s),Decode (tokens/s),Memory (MB),Energy (tokens/kWh),chatbot_arena_rank ⬆️,Arena Elo,chatbot_arena_votes,Knowledge Cutoff,No Efficiency Data,No Safety Data,No Arena Data
saishf/West-Hermes-7B,https://huggingface.co/saishf/West-Hermes-7B,https://huggingface.co/datasets/open-llm-leaderboard/details_saishf__West-Hermes-7B,73.6,71.67,87.6,64.83,64.26,84.69,68.54,🤝 base merges and moerges,MistralForCausalLM,Original,float16,False,apache-2.0,7.0,4.0,False,9cd172b853949228761dfa65dfec57746475d703,True,True,,,,,,,,,,,,,,,,,,,True,True,True
saishf/West-Maid-7B,https://huggingface.co/saishf/West-Maid-7B,https://huggingface.co/datasets/open-llm-leaderboard/details_saishf__West-Maid-7B,69.09,67.24,86.44,64.85,51.0,82.72,62.32,🤝 base merges and moerges,MistralForCausalLM,Original,float16,False,cc-by-nc-4.0,7.0,0.0,False,a271497bda998eed0acd3e68165133e7f3d196a1,True,True,,,,,,,,,,,,,,,,,,,True,True,True
saltlux/luxia-21.4b-alignment-v0.1,https://huggingface.co/saltlux/luxia-21.4b-alignment-v0.1,https://huggingface.co/datasets/open-llm-leaderboard/details_saltlux__luxia-21.4b-alignment-v0.1,77.32,76.79,91.79,68.18,76.7,87.53,62.93,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,Original,bfloat16,True,apache-2.0,21.0,0.0,True,88a47c498102132f5262581803fe1ed9252a16bc,True,True,,,,,,,,,,,,,,,,,,,True,True,True
saltlux/luxia-21.4b-alignment-v0.2,https://huggingface.co/saltlux/luxia-21.4b-alignment-v0.2,https://huggingface.co/datasets/open-llm-leaderboard/details_saltlux__luxia-21.4b-alignment-v0.2,77.51,76.71,91.61,68.27,79.8,87.06,61.64,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,Original,bfloat16,True,apache-2.0,21.0,0.0,True,59243de958296a4516f72ebfb1b597188dd59229,True,True,,,,,,,,,,,,,,,,,,,True,True,True
saltlux/luxia-21.4b-alignment-v0.3,https://huggingface.co/saltlux/luxia-21.4b-alignment-v0.3,https://huggingface.co/datasets/open-llm-leaderboard/details_saltlux__luxia-21.4b-alignment-v0.3,75.91,76.28,91.53,68.1,69.44,87.37,62.77,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,Original,bfloat16,True,apache-2.0,21.0,0.0,True,89d77a1219490fc423615f3ca28c1888bb4845a5,True,True,,,,,,,,,,,,,,,,,,,True,True,True
saltlux/luxia-21.4b-alignment-v0.4,https://huggingface.co/saltlux/luxia-21.4b-alignment-v0.4,https://huggingface.co/datasets/open-llm-leaderboard/details_saltlux__luxia-21.4b-alignment-v0.4,77.23,76.88,91.83,68.06,76.72,87.21,62.7,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,Original,bfloat16,True,apache-2.0,21.0,0.0,True,4c4342a9c3e8e793a0969b74222d887d53cb294e,True,True,,,,,,,,,,,,,,,,,,,True,True,True
saltlux/luxia-21.4b-alignment-v1.0,https://huggingface.co/saltlux/luxia-21.4b-alignment-v1.0,https://huggingface.co/datasets/open-llm-leaderboard/details_saltlux__luxia-21.4b-alignment-v1.0,77.74,77.47,91.88,68.1,79.17,87.45,62.4,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,Original,bfloat16,True,apache-2.0,21.0,31.0,False,ba3403eaafc6d1f6e3a73245314ee96025c08d96,True,True,,,,,,,,,,,,,,,,,,,True,True,True
saltlux/luxia-21.4b-alignment-v1.0,https://huggingface.co/saltlux/luxia-21.4b-alignment-v1.0,https://huggingface.co/datasets/open-llm-leaderboard/details_saltlux__luxia-21.4b-alignment-v1.0,77.74,77.73,91.82,68.05,79.2,87.37,62.24,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,Original,float16,True,apache-2.0,21.0,31.0,False,910c73192c30fb51dc94f69777b2ec7cc3a4465b,True,True,,,,,,,,,,,,,,,,,,,True,True,True
saltlux/luxia-21.4b-alignment-v1.1,https://huggingface.co/saltlux/luxia-21.4b-alignment-v1.1,https://huggingface.co/datasets/open-llm-leaderboard/details_saltlux__luxia-21.4b-alignment-v1.1,75.03,78.24,89.68,68.08,80.88,86.5,46.78,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,Original,bfloat16,False,apache-2.0,21.0,5.0,False,d1dda8b111024dc06eb3a7072100e74d5039a782,True,True,,,,,,,,,,,,,,,,,,,True,True,True
saltlux/luxia-21.4b-alignment-v1.1,https://huggingface.co/saltlux/luxia-21.4b-alignment-v1.1,https://huggingface.co/datasets/open-llm-leaderboard/details_saltlux__luxia-21.4b-alignment-v1.1,74.96,78.24,89.69,68.22,80.91,86.66,46.02,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,Original,float16,False,apache-2.0,21.0,5.0,False,d1dda8b111024dc06eb3a7072100e74d5039a782,True,True,,,,,,,,,,,,,,,,,,,True,True,True
sambanovasystems/SambaLingo-Thai-Chat,https://huggingface.co/sambanovasystems/SambaLingo-Thai-Chat,https://huggingface.co/datasets/open-llm-leaderboard/details_sambanovasystems__SambaLingo-Thai-Chat,49.45,52.73,78.42,43.95,40.84,72.22,8.57,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,Original,bfloat16,True,llama2,6.0,35.0,False,fbe817bea4967720268af0e5793000b109147bde,True,True,,,,,,,,,,,,,,,,,,,True,True,True
samir-fama/FernandoGPT-v1,https://huggingface.co/samir-fama/FernandoGPT-v1,https://huggingface.co/datasets/open-llm-leaderboard/details_samir-fama__FernandoGPT-v1,72.87,69.45,86.94,65.19,61.18,81.14,73.31,🔶 fine-tuned on domain-specific datasets,MistralForCausalLM,Original,float16,False,apache-2.0,7.0,2.0,False,a26fbae35874a6aafb02e39fd8a623022b9e2a95,True,True,,,,,,,,,,,,,,,,,,,True,True,True
samir-fama/SamirGPT-v1,https://huggingface.co/samir-fama/SamirGPT-v1,https://huggingface.co/datasets/open-llm-leaderboard/details_samir-fama__SamirGPT-v1,73.11,69.54,87.04,65.3,63.37,81.69,71.72,🔶 fine-tuned on domain-specific datasets,MistralForCausalLM,Original,float16,False,apache-2.0,7.0,2.0,False,8e8abca2d9703dff2d60de78b013360a9a3f4d5e,True,True,,,,,,,,,,,,,,,,,,,True,True,True
sarahlintang/mistral-indo-7b,https://huggingface.co/sarahlintang/mistral-indo-7b,https://huggingface.co/datasets/open-llm-leaderboard/details_sarahlintang__mistral-indo-7b,59.68,61.09,81.19,62.99,42.34,78.37,32.07,🔶 fine-tuned on domain-specific datasets,MistralForCausalLM,Original,bfloat16,True,apache-2.0,7.0,0.0,False,eb5051623b2057c2af3d69247a649d4e8ec5b111,True,True,,,,,,,,,,,,,,,,,,,True,True,True
sartifyllc/dociproLLM-7B,https://huggingface.co/sartifyllc/dociproLLM-7B,https://huggingface.co/datasets/open-llm-leaderboard/details_sartifyllc__dociproLLM-7B,44.2,47.87,78.11,27.78,34.26,72.53,4.62,🟢 pretrained,FalconForCausalLM,Original,float16,True,not available,6.0,0.0,True,5ab56efa2c334e9d6ed5a986ebffce8c4bf83bd1,True,True,,,,,,,,,,,,,,,,,,,True,True,True
sartmis1/starcoder-finetune-selfinstruct,https://huggingface.co/sartmis1/starcoder-finetune-selfinstruct,https://huggingface.co/datasets/open-llm-leaderboard/details_sartmis1__starcoder-finetune-selfinstruct,35.65,31.23,47.66,29.52,41.63,57.77,6.07,🔶 fine-tuned on domain-specific datasets,Unknown,Original,float16,True,?,0.0,0.0,True,b21bd307ea7417185e7dc59557c399a3e4e0092b,True,True,,,,,,,,,,,,,,,,,,,True,True,True
sarvamai/OpenHathi-7B-Hi-v0.1-Base,https://huggingface.co/sarvamai/OpenHathi-7B-Hi-v0.1-Base,https://huggingface.co/datasets/open-llm-leaderboard/details_sarvamai__OpenHathi-7B-Hi-v0.1-Base,46.64,49.49,74.34,41.38,37.46,71.27,5.91,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,Original,float16,True,llama2,6.0,89.0,False,2cbb156ab4426113115bc3387b06d1940015119a,True,True,,,,,,,,,,,,,,,,,,,True,True,True
saucam/Arithmo-Wizard-2-7B,https://huggingface.co/saucam/Arithmo-Wizard-2-7B,https://huggingface.co/datasets/open-llm-leaderboard/details_saucam__Arithmo-Wizard-2-7B,65.44,62.2,83.17,61.64,46.9,78.53,60.2,🤝 base merges and moerges,MistralForCausalLM,Original,float16,False,apache-2.0,7.0,0.0,False,f3dfc103652959db096440a32be1b3a6d7d5a13f,True,True,,,,,,,,,,,,,,,,,,,True,True,True
saucam/Athena-8B,https://huggingface.co/saucam/Athena-8B,https://huggingface.co/datasets/open-llm-leaderboard/details_saucam__Athena-8B,57.64,62.12,83.29,65.12,57.52,77.43,0.38,🤝 base merges and moerges,LlamaForCausalLM,Original,float16,False,apache-2.0,8.0,0.0,False,612bce9dc5da1bc32c813dcd4d6fe104e1921ca6,True,True,,,,,,,,,,,,,,,,,,,True,True,True
saucam/Nereus-7B,https://huggingface.co/saucam/Nereus-7B,https://huggingface.co/datasets/open-llm-leaderboard/details_saucam__Nereus-7B,63.75,62.71,83.31,61.19,55.29,77.03,42.99,🤝 base merges and moerges,MistralForCausalLM,Original,bfloat16,False,apache-2.0,7.0,0.0,False,a4442b4bb9029466ae52ea6ba79dc6492678ff21,True,True,,,,,,,,,,,,,,,,,,,True,True,True
saucam/Skyro-4X8B,https://huggingface.co/saucam/Skyro-4X8B,https://huggingface.co/datasets/open-llm-leaderboard/details_saucam__Skyro-4X8B,66.39,61.26,82.38,66.67,50.15,77.66,60.2,🤝 base merges and moerges,MixtralForCausalLM,Original,bfloat16,False,apache-2.0,24.0,1.0,False,406bfaffea19098fae15a489731009f4f4a5c384,True,False,,,,,,,,,,,,,,,,,,,True,True,True
saucam/aqua-smaug-0.3-8B,https://huggingface.co/saucam/aqua-smaug-0.3-8B,https://huggingface.co/datasets/open-llm-leaderboard/details_saucam__aqua-smaug-0.3-8B,69.07,63.14,82.89,67.28,53.84,77.19,70.05,🤝 base merges and moerges,LlamaForCausalLM,Original,bfloat16,False,apache-2.0,8.0,0.0,False,03d31e37a387212be72867d7c90ddb387a257c91,True,True,,,,,,,,,,,,,,,,,,,True,True,True
saucam/aqua-smaug-hermes-8B,https://huggingface.co/saucam/aqua-smaug-hermes-8B,https://huggingface.co/datasets/open-llm-leaderboard/details_saucam__aqua-smaug-hermes-8B,57.11,62.03,82.31,66.18,55.56,76.4,0.15,🤝 base merges and moerges,LlamaForCausalLM,Original,float16,False,apache-2.0,8.0,1.0,False,63b8e25d55ae4ffe960122e6f06576814fd91086,True,True,,,,,,,,,,,,,,,,,,,True,True,True
saucam/mistral-orpo-beta-NeuralBeagle14-7B-dare-ties,https://huggingface.co/saucam/mistral-orpo-beta-NeuralBeagle14-7B-dare-ties,https://huggingface.co/datasets/open-llm-leaderboard/details_saucam__mistral-orpo-beta-NeuralBeagle14-7B-dare-ties,69.3,66.72,85.98,64.63,53.87,81.22,63.38,🤝 base merges and moerges,MistralForCausalLM,Original,bfloat16,False,apache-2.0,7.0,0.0,False,3fb5752c0b99378f10e5a9ad1ccdd236a4214479,True,True,,,,,,,,,,,,,,,,,,,True,True,True
sauce1337/AppleSauce-L2-13b,https://huggingface.co/sauce1337/AppleSauce-L2-13b,https://huggingface.co/datasets/open-llm-leaderboard/details_sauce1337__AppleSauce-L2-13b,55.91,61.01,83.61,57.07,47.81,75.93,10.01,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,Original,float16,True,cc-by-nc-4.0,13.0,1.0,False,ba253c52eb85e24987c81e5d36b5a9a00e276ce7,True,True,,,,,,,,,,,,,,,,,,,True,True,True
sauce1337/BerrySauce-L2-13b,https://huggingface.co/sauce1337/BerrySauce-L2-13b,https://huggingface.co/datasets/open-llm-leaderboard/details_sauce1337__BerrySauce-L2-13b,56.55,62.29,83.78,57.1,48.3,76.09,11.75,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,Original,float16,True,cc-by-nc-4.0,13.0,0.0,False,c8788874b78c84bc5593586d16fbd8ae7b5b2991,True,True,,,,,,,,,,,,,,,,,,,True,True,True
saurav1199/adisesha-phi1.5-7-3-10000,https://huggingface.co/saurav1199/adisesha-phi1.5-7-3-10000,https://huggingface.co/datasets/open-llm-leaderboard/details_saurav1199__adisesha-phi1.5-7-3-10000,38.02,38.91,50.5,32.74,41.17,64.8,0.0,🔶 fine-tuned on domain-specific datasets,PhiMultipleHeadsForCasualLM,Original,float16,True,bigscience-openrail-m,1.0,0.0,True,9df4ebf72ced772c6e163123192bf6f4a2d302d2,True,True,,,,,,,,,,,,,,,,,,,True,True,True
saurav1199/adisesha-phi1.5-7-3-15000,https://huggingface.co/saurav1199/adisesha-phi1.5-7-3-15000,https://huggingface.co/datasets/open-llm-leaderboard/details_saurav1199__adisesha-phi1.5-7-3-15000,38.38,40.02,51.97,35.27,39.15,63.85,0.0,🔶 fine-tuned on domain-specific datasets,PhiMultipleHeadsForCasualLM,Original,float16,True,bigscience-openrail-m,1.0,0.0,True,670bd2a0cbd81b1d03b330a5035642fa18de9847,True,True,,,,,,,,,,,,,,,,,,,True,True,True
saurav1199/adisesha-phi1.5-7-3-20000,https://huggingface.co/saurav1199/adisesha-phi1.5-7-3-20000,https://huggingface.co/datasets/open-llm-leaderboard/details_saurav1199__adisesha-phi1.5-7-3-20000,37.37,37.71,50.07,35.16,37.81,63.46,0.0,🟩 continuously pretrained,PhiMultipleHeadsForCasualLM,Original,float16,True,bigscience-openrail-m,1.0,0.0,True,193b6b8f38245d8c1acedbcd9bb342b220e86f0a,True,True,,,,,,,,,,,,,,,,,,,True,True,True
saurav1199/adisesha-phi1.5-7-3-25000,https://huggingface.co/saurav1199/adisesha-phi1.5-7-3-25000,https://huggingface.co/datasets/open-llm-leaderboard/details_saurav1199__adisesha-phi1.5-7-3-25000,37.06,36.86,50.02,34.07,38.42,62.98,0.0,🔶 fine-tuned on domain-specific datasets,PhiMultipleHeadsForCasualLM,Original,float16,True,bigscience-openrail-m,1.0,0.0,True,e53969ca4f9e6ee87908972eec6067a5f54f207f,True,True,,,,,,,,,,,,,,,,,,,True,True,True
saurav1199/adisesha-phi1.5-7-3-5000,https://huggingface.co/saurav1199/adisesha-phi1.5-7-3-5000,https://huggingface.co/datasets/open-llm-leaderboard/details_saurav1199__adisesha-phi1.5-7-3-5000,38.32,39.68,50.91,34.43,39.86,65.04,0.0,🔶 fine-tuned on domain-specific datasets,PhiMultipleHeadsForCasualLM,Original,float16,True,bigscience-openrail-m,1.0,0.0,True,26416b8e20a452805bf388bce4626f1aede3c776,True,True,,,,,,,,,,,,,,,,,,,True,True,True
sbawa/elysa_model,https://huggingface.co/sbawa/elysa_model,https://huggingface.co/datasets/open-llm-leaderboard/details_sbawa__elysa_model,37.0,37.54,60.37,25.58,37.37,60.22,0.91,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,Original,float16,True,apache-2.0,1.0,0.0,True,f57eba56111fcea5f1438d31d05bc84ccb4fc51c,True,True,,,,,,,,,,,,,,,,,,,True,True,True
scaledown/ScaleDown-7B-slerp-v0.1,https://huggingface.co/scaledown/ScaleDown-7B-slerp-v0.1,https://huggingface.co/datasets/open-llm-leaderboard/details_scaledown__ScaleDown-7B-slerp-v0.1,71.57,68.0,85.7,65.26,61.9,81.37,67.17,🔶 fine-tuned on domain-specific datasets,MistralForCausalLM,Original,bfloat16,False,apache-2.0,7.0,0.0,False,9bddd33f58ddbbaa9ecf8c5a4b79dfd8e49155e5,True,True,,,,,,,,,,,,,,,,,,,True,True,True
scb10x/typhoon-7b,https://huggingface.co/scb10x/typhoon-7b,https://huggingface.co/datasets/open-llm-leaderboard/details_scb10x__typhoon-7b,58.05,58.53,81.55,59.54,40.52,76.56,31.61,🟢 pretrained,MistralForCausalLM,Original,float16,True,apache-2.0,7.0,85.0,False,35fb2f9cee5dbac35109effc816ca206962dad43,True,True,,,,,,,,,,,,,,,,,,,True,True,True
seb-c/Psydestroyer-20B,https://huggingface.co/seb-c/Psydestroyer-20B,https://huggingface.co/datasets/open-llm-leaderboard/details_seb-c__Psydestroyer-20B,55.04,60.32,85.17,55.56,54.83,74.27,0.08,🤝 base merges and moerges,LlamaForCausalLM,Original,float16,False,llama2,19.0,0.0,False,6a8e7636f7546c0aae531e2c3b76a0653ea6858d,True,True,,,,,,,,,,,,,,,,,,,True,True,True
selfrag/selfrag_llama2_7b,https://huggingface.co/selfrag/selfrag_llama2_7b,https://huggingface.co/datasets/open-llm-leaderboard/details_selfrag__selfrag_llama2_7b,51.3,51.45,78.48,52.0,41.73,73.16,10.99,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,Original,float16,True,mit,7.0,68.0,False,190261383b0779ff66d2f95a73c7ad267d94b820,True,True,,,,,,,,,,,,,,,,,,,True,True,True
senseable/Trillama-8B,https://huggingface.co/senseable/Trillama-8B,https://huggingface.co/datasets/open-llm-leaderboard/details_senseable__Trillama-8B,66.55,60.58,78.69,66.35,51.29,74.98,67.4,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,Original,float16,True,llama2,8.0,3.0,False,0d7741ed9fa05ea0471c2c3d8845bf3ccd5a7f86,True,True,,,,,,,,,,,,,,,,,,,True,True,True
senseable/WestLake-7B-v2,https://huggingface.co/senseable/WestLake-7B-v2,https://huggingface.co/datasets/open-llm-leaderboard/details_senseable__WestLake-7B-v2,74.68,73.04,88.65,64.71,67.06,86.98,67.63,🔶 fine-tuned on domain-specific datasets,MistralForCausalLM,Original,float16,True,apache-2.0,7.0,99.0,False,6df7bb2069432bcab0971ab105284a66b3ec1ce0,True,True,,,,,,,,,,,,,,,,,,,True,True,True
senseable/Westlake-7B,https://huggingface.co/senseable/Westlake-7B,https://huggingface.co/datasets/open-llm-leaderboard/details_senseable__Westlake-7B,74.48,73.21,88.49,64.64,67.36,86.03,67.17,🔶 fine-tuned on domain-specific datasets,MistralForCausalLM,Original,float16,True,apache-2.0,7.0,6.0,False,645fa936256811f53f0c33f1e5298f6ad1095dce,True,True,,,,,,,,,,,,,,,,,,,True,True,True
senseable/Wilbur-30B,https://huggingface.co/senseable/Wilbur-30B,https://huggingface.co/datasets/open-llm-leaderboard/details_senseable__Wilbur-30B,77.18,74.06,86.68,76.7,69.96,83.43,72.25,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,Original,float16,True,apache-2.0,34.0,0.0,True,eab679f95e078efb71fbaa7b1aa0be05bb4e46ca,True,True,,,,,,,,,,,,,,,,,,,True,True,True
senseable/garten2-7b,https://huggingface.co/senseable/garten2-7b,https://huggingface.co/datasets/open-llm-leaderboard/details_senseable__garten2-7b,72.65,69.37,87.54,65.44,59.5,84.69,69.37,🔶 fine-tuned on domain-specific datasets,MistralForCausalLM,Original,float16,True,apache-2.0,7.0,2.0,False,96e7c78544d7eca96e3ae60ff80c728f3109e8ba,True,True,,,,,,,,,,,,,,,,,,,True,True,True
senseable/moe-x33,https://huggingface.co/senseable/moe-x33,https://huggingface.co/datasets/open-llm-leaderboard/details_senseable__moe-x33,29.95,26.19,26.44,24.93,51.14,50.99,0.0,🔶 fine-tuned on domain-specific datasets,MixtralForCausalLM,Original,float16,True,apache-2.0,58.0,0.0,False,2ce4ba7ce76392721be10c3c05b63853be98b686,True,False,,,,,,,,,,,,,,,,,,,True,True,True
sequelbox/DiamondForce,https://huggingface.co/sequelbox/DiamondForce,https://huggingface.co/datasets/open-llm-leaderboard/details_sequelbox__DiamondForce,59.63,62.12,83.43,58.1,46.46,79.01,28.66,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,Original,float16,True,apache-2.0,13.0,0.0,True,e92bbb8e6373408235e30cebcf4a71cc319b0ae3,True,True,,,,,,,,,,,,,,,,,,,True,True,True
sequelbox/SpellBlade,https://huggingface.co/sequelbox/SpellBlade,https://huggingface.co/datasets/open-llm-leaderboard/details_sequelbox__SpellBlade,68.54,69.28,87.31,70.5,47.1,83.19,53.83,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,Original,float16,True,apache-2.0,68.0,0.0,True,258211a0cceaa08f7c8df3660ff8cd7cb6bee5e8,True,True,,,,,,,,,,,,,,,,,,,True,True,True
sethuiyer/Aika-7B,https://huggingface.co/sethuiyer/Aika-7B,https://huggingface.co/datasets/open-llm-leaderboard/details_sethuiyer__Aika-7B,59.25,65.36,81.49,53.91,51.22,77.74,25.78,🤝 base merges and moerges,MistralForCausalLM,Original,bfloat16,False,cc,7.0,0.0,False,00589aa6b5081b35c38103071c3901d191d5ecf2,True,True,,,,,,,,,,,,,,,,,,,True,True,True
sethuiyer/Chikuma_10.7B,https://huggingface.co/sethuiyer/Chikuma_10.7B,https://huggingface.co/datasets/open-llm-leaderboard/details_sethuiyer__Chikuma_10.7B,68.17,65.7,84.31,64.81,57.01,79.56,57.62,🔶 fine-tuned on domain-specific datasets,MistralForCausalLM,Original,bfloat16,False,apache-2.0,10.0,4.0,False,3c99ba83d1b6cdee68696fc8443dbd4c71cf9cfe,True,True,,,,,,,,,,,,,,,,,,,True,True,True
sethuiyer/CodeCalc-Mistral-7B,https://huggingface.co/sethuiyer/CodeCalc-Mistral-7B,https://huggingface.co/datasets/open-llm-leaderboard/details_sethuiyer__CodeCalc-Mistral-7B,66.33,61.95,83.64,62.78,47.79,78.3,63.53,🤝 base merges and moerges,MistralForCausalLM,Original,bfloat16,False,apache-2.0,7.0,0.0,False,e03e7b8e6ea737f565848caaf3467b75b646c878,True,True,,,,,,,,,,,,,,,,,,,True,True,True
sethuiyer/Diana-7B,https://huggingface.co/sethuiyer/Diana-7B,https://huggingface.co/datasets/open-llm-leaderboard/details_sethuiyer__Diana-7B,70.6,68.34,86.73,64.58,60.55,80.19,63.23,🤝 base merges and moerges,MistralForCausalLM,Original,bfloat16,False,cc,7.0,0.0,False,09f1c9e78c1e73a00278ce864470c4ffb35f626d,True,True,,,,,,,,,,,,,,,,,,,True,True,True
sethuiyer/Dr_Samantha-7b,https://huggingface.co/sethuiyer/Dr_Samantha-7b,https://huggingface.co/datasets/open-llm-leaderboard/details_sethuiyer__Dr_Samantha-7b,52.95,53.84,77.95,47.94,45.58,73.56,18.8,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,Original,bfloat16,False,llama2,6.0,22.0,False,b1a643e32e467d8dd722186d6c36d16ea4281003,True,True,,,,,,,,,,,,,,,,,,,True,True,True
sethuiyer/Dr_Samantha_7b_mistral,https://huggingface.co/sethuiyer/Dr_Samantha_7b_mistral,https://huggingface.co/datasets/open-llm-leaderboard/details_sethuiyer__Dr_Samantha_7b_mistral,59.25,60.41,83.65,63.14,41.37,75.45,31.46,🔶 fine-tuned on domain-specific datasets,MistralForCausalLM,Original,bfloat16,False,apache-2.0,7.0,4.0,False,e0201aa9423f082a4182cbf910d75ba438528ddb,True,True,,,,,,,,,,,,,,,,,,,True,True,True
sethuiyer/Eida_10.7B,https://huggingface.co/sethuiyer/Eida_10.7B,https://huggingface.co/datasets/open-llm-leaderboard/details_sethuiyer__Eida_10.7B,70.54,70.9,87.36,64.3,71.33,81.22,48.14,🤝 base merges and moerges,MistralForCausalLM,Original,bfloat16,True,apache-2.0,10.0,0.0,True,9cc692ef0d0821ef113ad175141632d2efad4b33,True,True,,,,,,,,,,,,,,,,,,,True,True,True
sethuiyer/Herculoid-2.0,https://huggingface.co/sethuiyer/Herculoid-2.0,https://huggingface.co/datasets/open-llm-leaderboard/details_sethuiyer__Herculoid-2.0,64.08,62.88,83.93,64.03,49.61,80.03,43.97,🤝 base merges and moerges,MistralForCausalLM,Original,bfloat16,True,apache-2.0,7.0,0.0,True,fd39739fa6569e7020bba9cb49c2920bbdcb7aba,True,True,,,,,,,,,,,,,,,,,,,True,True,True
sethuiyer/Medichat-Llama3-8B,https://huggingface.co/sethuiyer/Medichat-Llama3-8B,https://huggingface.co/datasets/open-llm-leaderboard/details_sethuiyer__Medichat-Llama3-8B,66.03,59.13,82.9,65.19,49.65,78.93,60.35,🤝 base merges and moerges,LlamaForCausalLM,Original,bfloat16,False,other,8.0,8.0,False,5215ae6cef808022af0047f700ca3d902dfe7e78,True,True,,,,,,,,,,,,,,,,,,,True,True,True
sethuiyer/MedleyMD,https://huggingface.co/sethuiyer/MedleyMD,https://huggingface.co/datasets/open-llm-leaderboard/details_sethuiyer__MedleyMD,69.89,66.47,86.06,65.1,52.46,80.27,68.99,🔶 fine-tuned on domain-specific datasets,MixtralForCausalLM,Original,bfloat16,False,cc-by-nc-nd-4.0,12.0,0.0,False,ce34d7174f0522f91723bc47419d60fbaec659cd,True,False,,,,,,,,,,,,,,,,,,,True,True,True
sethuiyer/Nandine-7b,https://huggingface.co/sethuiyer/Nandine-7b,https://huggingface.co/datasets/open-llm-leaderboard/details_sethuiyer__Nandine-7b,71.47,69.28,87.01,64.83,62.1,83.19,62.4,🤝 base merges and moerges,MistralForCausalLM,Original,bfloat16,False,apache-2.0,7.0,3.0,False,6fe9ea49efd6024e45e352c63815efdb7d0fe35d,True,True,,,,,,,,,,,,,,,,,,,True,True,True
